DISTRITO,MAT_CRECHE,DEM_CRECHE,ANO,MES_ANO_REF,DISTRITO_F,TOTAL,SIGLA_DIST
BELA VISTA,1509.0,387.0,2017.0,dez-17,Bela Vista,3350,BVI
BELEM,154.0,285.0,2006.0,jun-06,Belém,2058,BEL
BELEM,205.0,415.0,2006.0,set-06,Belém,2058,BEL
BELEM,201.0,532.0,2006.0,dez-06,Belém,2058,BEL
BELEM,224.0,310.0,2007.0,mar-07,Belém,2068,BEL
BELEM,440.0,260.0,2007.0,jun-07,Belém,2068,BEL
BELEM,441.0,414.0,2007.0,set-07,Belém,2068,BEL
BELEM,437.0,176.0,2007.0,dez-07,Belém,2068,BEL
BELEM,506.0,196.0,2008.0,mar-08,Belém,2075,BEL
BELEM,546.0,207.0,2008.0,jun-08,Belém,2075,BEL
BELEM,531.0,265.0,2008.0,set-08,Belém,2075,BEL
BELEM,534.0,108.0,2008.0,dez-08,Belém,2075,BEL
BELEM,639.0,123.0,2009.0,mar-09,Belém,2077,BEL
BELEM,638.0,167.0,2009.0,jun-09,Belém,2077,BEL
BELEM,635.0,171.0,2009.0,set-09,Belém,2077,BEL
BELEM,635.0,186.0,2009.0,dez-09,Belém,2077,BEL
BELEM,640.0,173.0,2010.0,mar-10,Belém,2077,BEL
BELEM,638.0,233.0,2010.0,jun-10,Belém,2077,BEL
BELEM,638.0,354.0,2010.0,set-10,Belém,2077,BEL
BELEM,638.0,204.0,2010.0,dez-10,Belém,2077,BEL
BELEM,926.0,321.0,2011.0,mar-11,Belém,2332,BEL
BELEM,924.0,379.0,2011.0,jun-11,Belém,2332,BEL
BELEM,933.0,495.0,2011.0,set-11,Belém,2332,BEL
BELEM,900.0,162.0,2011.0,dez-11,Belém,2332,BEL
BELEM,972.0,213.0,2012.0,mar-12,Belém,2615,BEL
BELEM,1021.0,281.0,2012.0,jun-12,Belém,2615,BEL
BELEM,1029.0,363.0,2012.0,set-12,Belém,2615,BEL
BELEM,1027.0,119.0,2012.0,dez-12,Belém,2615,BEL
BELEM,1019.0,133.0,2013.0,mar-13,Belém,2920,BEL
BELEM,1012.0,232.0,2013.0,jun-13,Belém,2920,BEL
BELEM,1014.0,346.0,2013.0,set-13,Belém,2920,BEL
BELEM,1010.0,141.0,2013.0,dez-13,Belém,2920,BEL
BELEM,1042.0,197.0,2014.0,mar-14,Belém,3255,BEL
BELEM,1037.0,295.0,2014.0,jun-14,Belém,3255,BEL
BELEM,1041.0,413.0,2014.0,set-14,Belém,3255,BEL
BELEM,1031.0,223.0,2014.0,dez-14,Belém,3255,BEL
BELEM,1029.0,220.0,2015.0,mar-15,Belém,3619,BEL
BELEM,1024.0,301.0,2015.0,jun-15,Belém,3619,BEL
BELEM,1032.0,409.0,2015.0,set-15,Belém,3619,BEL
BELEM,1032.0,247.0,2015.0,dez-15,Belém,3619,BEL
BELEM,1001.0,270.0,2016.0,mar-16,Belém,3472,BEL
BELEM,1013.0,327.0,2016.0,jun-16,Belém,3472,BEL
BELEM,1010.0,468.0,2016.0,set-16,Belém,3472,BEL
BELEM,1014.0,243.0,2016.0,dez-16,Belém,3472,BEL
BELEM,1043.0,327.0,2017.0,mar-17,Belém,3318,BEL
BELEM,1050.0,348.0,2017.0,jun-17,Belém,3318,BEL
BELEM,1049.0,452.0,2017.0,set-17,Belém,3318,BEL
BELEM,1145.0,198.0,2017.0,dez-17,Belém,3318,BEL
BOM RETIRO,452.0,640.0,2006.0,jun-06,Bom Retiro,1651,BRE
BOM RETIRO,452.0,753.0,2006.0,set-06,Bom Retiro,1651,BRE
BOM RETIRO,472.0,711.0,2006.0,dez-06,Bom Retiro,1651,BRE
BOM RETIRO,471.0,676.0,2007.0,mar-07,Bom Retiro,1677,BRE
BOM RETIRO,488.0,602.0,2007.0,jun-07,Bom Retiro,1677,BRE
BOM RETIRO,499.0,1024.0,2007.0,set-07,Bom Retiro,1677,BRE
BOM RETIRO,511.0,594.0,2007.0,dez-07,Bom Retiro,1677,BRE
BOM RETIRO,488.0,637.0,2008.0,mar-08,Bom Retiro,1693,BRE
BOM RETIRO,503.0,713.0,2008.0,jun-08,Bom Retiro,1693,BRE
BOM RETIRO,508.0,811.0,2008.0,set-08,Bom Retiro,1693,BRE
BOM RETIRO,503.0,262.0,2008.0,dez-08,Bom Retiro,1693,BRE
BOM RETIRO,492.0,425.0,2009.0,mar-09,Bom Retiro,1712,BRE
BOM RETIRO,500.0,506.0,2009.0,jun-09,Bom Retiro,1712,BRE
BOM RETIRO,486.0,485.0,2009.0,set-09,Bom Retiro,1712,BRE
BOM RETIRO,489.0,328.0,2009.0,dez-09,Bom Retiro,1712,BRE
BOM RETIRO,447.0,326.0,2010.0,mar-10,Bom Retiro,1729,BRE
BOM RETIRO,450.0,436.0,2010.0,jun-10,Bom Retiro,1729,BRE
BOM RETIRO,450.0,581.0,2010.0,set-10,Bom Retiro,1729,BRE
BOM RETIRO,444.0,364.0,2010.0,dez-10,Bom Retiro,1729,BRE
BOM RETIRO,855.0,523.0,2011.0,mar-11,Bom Retiro,1874,BRE
BOM RETIRO,870.0,599.0,2011.0,jun-11,Bom Retiro,1874,BRE
BOM RETIRO,863.0,658.0,2011.0,set-11,Bom Retiro,1874,BRE
BOM RETIRO,826.0,220.0,2011.0,dez-11,Bom Retiro,1874,BRE
BOM RETIRO,802.0,304.0,2012.0,mar-12,Bom Retiro,2030,BRE
BOM RETIRO,820.0,357.0,2012.0,jun-12,Bom Retiro,2030,BRE
BOM RETIRO,800.0,443.0,2012.0,set-12,Bom Retiro,2030,BRE
BOM RETIRO,807.0,246.0,2012.0,dez-12,Bom Retiro,2030,BRE
BOM RETIRO,732.0,175.0,2013.0,mar-13,Bom Retiro,2195,BRE
BOM RETIRO,757.0,255.0,2013.0,jun-13,Bom Retiro,2195,BRE
BOM RETIRO,759.0,360.0,2013.0,set-13,Bom Retiro,2195,BRE
BOM RETIRO,736.0,134.0,2013.0,dez-13,Bom Retiro,2195,BRE
BOM RETIRO,829.0,189.0,2014.0,mar-14,Bom Retiro,2367,BRE
BOM RETIRO,829.0,218.0,2014.0,jun-14,Bom Retiro,2367,BRE
BOM RETIRO,834.0,364.0,2014.0,set-14,Bom Retiro,2367,BRE
BOM RETIRO,850.0,103.0,2014.0,dez-14,Bom Retiro,2367,BRE
BOM RETIRO,895.0,196.0,2015.0,mar-15,Bom Retiro,2552,BRE
BOM RETIRO,908.0,240.0,2015.0,jun-15,Bom Retiro,2552,BRE
BOM RETIRO,936.0,334.0,2015.0,set-15,Bom Retiro,2552,BRE
BOM RETIRO,926.0,212.0,2015.0,dez-15,Bom Retiro,2552,BRE
BOM RETIRO,905.0,299.0,2016.0,mar-16,Bom Retiro,2475,BRE
BOM RETIRO,915.0,372.0,2016.0,jun-16,Bom Retiro,2475,BRE
BOM RETIRO,921.0,513.0,2016.0,set-16,Bom Retiro,2475,BRE
BOM RETIRO,921.0,254.0,2016.0,dez-16,Bom Retiro,2475,BRE
BOM RETIRO,886.0,346.0,2017.0,mar-17,Bom Retiro,2392,BRE
BOM RETIRO,892.0,432.0,2017.0,jun-17,Bom Retiro,2392,BRE
BOM RETIRO,889.0,546.0,2017.0,set-17,Bom Retiro,2392,BRE
BOM RETIRO,910.0,319.0,2017.0,dez-17,Bom Retiro,2392,BRE
BRAS,199.0,253.0,2006.0,jun-06,Brás,1473,BRS
BRAS,311.0,486.0,2006.0,set-06,Brás,1473,BRS
BRAS,307.0,617.0,2006.0,dez-06,Brás,1473,BRS
BRAS,319.0,461.0,2007.0,mar-07,Brás,1450,BRS
BRAS,318.0,433.0,2007.0,jun-07,Brás,1450,BRS
BRAS,318.0,581.0,2007.0,set-07,Brás,1450,BRS
BRAS,317.0,326.0,2007.0,dez-07,Brás,1450,BRS
BRAS,426.0,432.0,2008.0,mar-08,Brás,1424,BRS
BRAS,460.0,475.0,2008.0,jun-08,Brás,1424,BRS
BRAS,457.0,506.0,2008.0,set-08,Brás,1424,BRS
BRAS,442.0,166.0,2008.0,dez-08,Brás,1424,BRS
BRAS,379.0,213.0,2009.0,mar-09,Brás,1392,BRS
BRAS,391.0,305.0,2009.0,jun-09,Brás,1392,BRS
BRAS,395.0,295.0,2009.0,set-09,Brás,1392,BRS
BRAS,398.0,226.0,2009.0,dez-09,Brás,1392,BRS
BRAS,398.0,306.0,2010.0,mar-10,Brás,1363,BRS
BRAS,406.0,406.0,2010.0,jun-10,Brás,1363,BRS
BRAS,409.0,526.0,2010.0,set-10,Brás,1363,BRS
BRAS,405.0,466.0,2010.0,dez-10,Brás,1363,BRS
BRAS,626.0,556.0,2011.0,mar-11,Brás,1555,BRS
BRAS,646.0,594.0,2011.0,jun-11,Brás,1555,BRS
BRAS,652.0,718.0,2011.0,set-11,Brás,1555,BRS
BRAS,653.0,449.0,2011.0,dez-11,Brás,1555,BRS
BRAS,692.0,565.0,2012.0,mar-12,Brás,1769,BRS
BRAS,692.0,659.0,2012.0,jun-12,Brás,1769,BRS
BRAS,688.0,775.0,2012.0,set-12,Brás,1769,BRS
BRAS,690.0,529.0,2012.0,dez-12,Brás,1769,BRS
BRAS,665.0,529.0,2013.0,mar-13,Brás,2004,BRS
BRAS,678.0,560.0,2013.0,jun-13,Brás,2004,BRS
BRAS,692.0,639.0,2013.0,set-13,Brás,2004,BRS
BRAS,689.0,449.0,2013.0,dez-13,Brás,2004,BRS
BRAS,653.0,461.0,2014.0,mar-14,Brás,2260,BRS
BRAS,667.0,521.0,2014.0,jun-14,Brás,2260,BRS
BRAS,660.0,620.0,2014.0,set-14,Brás,2260,BRS
BRAS,662.0,420.0,2014.0,dez-14,Brás,2260,BRS
BRAS,682.0,454.0,2015.0,mar-15,Brás,2544,BRS
BRAS,683.0,497.0,2015.0,jun-15,Brás,2544,BRS
BRAS,683.0,601.0,2015.0,set-15,Brás,2544,BRS
BRAS,683.0,371.0,2015.0,dez-15,Brás,2544,BRS
BRAS,565.0,272.0,2016.0,mar-16,Brás,2429,BRS
BRAS,579.0,329.0,2016.0,jun-16,Brás,2429,BRS
BRAS,574.0,455.0,2016.0,set-16,Brás,2429,BRS
BRAS,580.0,238.0,2016.0,dez-16,Brás,2429,BRS
BRAS,503.0,321.0,2017.0,mar-17,Brás,2304,BRS
BRAS,506.0,369.0,2017.0,jun-17,Brás,2304,BRS
BRAS,511.0,483.0,2017.0,set-17,Brás,2304,BRS
BRAS,511.0,304.0,2017.0,dez-17,Brás,2304,BRS
BRASILANDIA,2121.0,2392.0,2006.0,jun-06,Brasilândia,18269,BRL
BRASILANDIA,2351.0,3607.0,2006.0,set-06,Brasilândia,18269,BRL
BRASILANDIA,1777.0,3361.0,2006.0,dez-06,Brasilândia,18269,BRL
BRASILANDIA,2346.0,2926.0,2007.0,mar-07,Brasilândia,17617,BRL
BRASILANDIA,2740.0,2708.0,2007.0,jun-07,Brasilândia,17617,BRL
BRASILANDIA,2837.0,4943.0,2007.0,set-07,Brasilândia,17617,BRL
BRASILANDIA,3071.0,2687.0,2007.0,dez-07,Brasilândia,17617,BRL
BRASILANDIA,3056.0,3542.0,2008.0,mar-08,Brasilândia,16987,BRL
BRASILANDIA,3444.0,3915.0,2008.0,jun-08,Brasilândia,16987,BRL
BRASILANDIA,3487.0,4631.0,2008.0,set-08,Brasilândia,16987,BRL
BRASILANDIA,3630.0,2002.0,2008.0,dez-08,Brasilândia,16987,BRL
BRASILANDIA,3937.0,2339.0,2009.0,mar-09,Brasilândia,16363,BRL
BRASILANDIA,3992.0,2833.0,2009.0,jun-09,Brasilândia,16363,BRL
BRASILANDIA,4043.0,2972.0,2009.0,set-09,Brasilândia,16363,BRL
BRASILANDIA,3799.0,1457.0,2009.0,dez-09,Brasilândia,16363,BRL
BRASILANDIA,3936.0,1942.0,2010.0,mar-10,Brasilândia,15777,BRL
BRASILANDIA,4113.0,2628.0,2010.0,jun-10,Brasilândia,15777,BRL
BRASILANDIA,4123.0,3778.0,2010.0,set-10,Brasilândia,15777,BRL
BRASILANDIA,4262.0,2399.0,2010.0,dez-10,Brasilândia,15777,BRL
BRASILANDIA,6535.0,3290.0,2011.0,mar-11,Brasilândia,16611,BRL
BRASILANDIA,6776.0,3988.0,2011.0,jun-11,Brasilândia,16611,BRL
BRASILANDIA,7029.0,4869.0,2011.0,set-11,Brasilândia,16611,BRL
BRASILANDIA,7305.0,2765.0,2011.0,dez-11,Brasilândia,16611,BRL
BRASILANDIA,7922.0,3698.0,2012.0,mar-12,Brasilândia,17459,BRL
BRASILANDIA,8103.0,4374.0,2012.0,jun-12,Brasilândia,17459,BRL
BRASILANDIA,8339.0,5165.0,2012.0,set-12,Brasilândia,17459,BRL
BRASILANDIA,8689.0,1923.0,2012.0,dez-12,Brasilândia,17459,BRL
BRASILANDIA,8787.0,2267.0,2013.0,mar-13,Brasilândia,18326,BRL
BRASILANDIA,8984.0,3190.0,2013.0,jun-13,Brasilândia,18326,BRL
BRASILANDIA,9097.0,4220.0,2013.0,set-13,Brasilândia,18326,BRL
BRASILANDIA,9198.0,1957.0,2013.0,dez-13,Brasilândia,18326,BRL
BRASILANDIA,9484.0,2413.0,2014.0,mar-14,Brasilândia,19213,BRL
BRASILANDIA,9679.0,2923.0,2014.0,jun-14,Brasilândia,19213,BRL
BRASILANDIA,9727.0,4165.0,2014.0,set-14,Brasilândia,19213,BRL
BRASILANDIA,9882.0,1429.0,2014.0,dez-14,Brasilândia,19213,BRL
BRASILANDIA,10278.0,1817.0,2015.0,mar-15,Brasilândia,20117,BRL
BRASILANDIA,10380.0,2494.0,2015.0,jun-15,Brasilândia,20117,BRL
BRASILANDIA,10663.0,3227.0,2015.0,set-15,Brasilândia,20117,BRL
BRASILANDIA,10813.0,1263.0,2015.0,dez-15,Brasilândia,20117,BRL
BRASILANDIA,10940.0,2019.0,2016.0,mar-16,Brasilândia,19686,BRL
BRASILANDIA,10970.0,2654.0,2016.0,jun-16,Brasilândia,19686,BRL
BRASILANDIA,11201.0,3723.0,2016.0,set-16,Brasilândia,19686,BRL
BRASILANDIA,11222.0,1749.0,2016.0,dez-16,Brasilândia,19686,BRL
BRASILANDIA,11286.0,2466.0,2017.0,mar-17,Brasilândia,19242,BRL
BRASILANDIA,11326.0,3161.0,2017.0,jun-17,Brasilândia,19242,BRL
BRASILANDIA,11327.0,4192.0,2017.0,set-17,Brasilândia,19242,BRL
BRASILANDIA,11488.0,914.0,2017.0,dez-17,Brasilândia,19242,BRL
BUTANTA,231.0,479.0,2006.0,jun-06,Butantã,2014,BUT
BUTANTA,233.0,560.0,2006.0,set-06,Butantã,2014,BUT
BUTANTA,241.0,660.0,2006.0,dez-06,Butantã,2014,BUT
BUTANTA,346.0,433.0,2007.0,mar-07,Butantã,1977,BUT
BUTANTA,354.0,409.0,2007.0,jun-07,Butantã,1977,BUT
BUTANTA,356.0,545.0,2007.0,set-07,Butantã,1977,BUT
BUTANTA,355.0,261.0,2007.0,dez-07,Butantã,1977,BUT
BUTANTA,383.0,331.0,2008.0,mar-08,Butantã,1948,BUT
BUTANTA,383.0,356.0,2008.0,jun-08,Butantã,1948,BUT
BUTANTA,384.0,415.0,2008.0,set-08,Butantã,1948,BUT
BUTANTA,385.0,158.0,2008.0,dez-08,Butantã,1948,BUT
BUTANTA,420.0,150.0,2009.0,mar-09,Butantã,1915,BUT
BUTANTA,411.0,226.0,2009.0,jun-09,Butantã,1915,BUT
BUTANTA,416.0,234.0,2009.0,set-09,Butantã,1915,BUT
BUTANTA,398.0,184.0,2009.0,dez-09,Butantã,1915,BUT
BUTANTA,359.0,138.0,2010.0,mar-10,Butantã,1878,BUT
BUTANTA,389.0,174.0,2010.0,jun-10,Butantã,1878,BUT
BUTANTA,395.0,249.0,2010.0,set-10,Butantã,1878,BUT
BUTANTA,398.0,115.0,2010.0,dez-10,Butantã,1878,BUT
BUTANTA,573.0,170.0,2011.0,mar-11,Butantã,1970,BUT
BUTANTA,578.0,225.0,2011.0,jun-11,Butantã,1970,BUT
BUTANTA,577.0,287.0,2011.0,set-11,Butantã,1970,BUT
BUTANTA,574.0,129.0,2011.0,dez-11,Butantã,1970,BUT
BUTANTA,585.0,148.0,2012.0,mar-12,Butantã,2068,BUT
BUTANTA,589.0,219.0,2012.0,jun-12,Butantã,2068,BUT
BUTANTA,584.0,291.0,2012.0,set-12,Butantã,2068,BUT
BUTANTA,580.0,178.0,2012.0,dez-12,Butantã,2068,BUT
BUTANTA,523.0,205.0,2013.0,mar-13,Butantã,2164,BUT
BUTANTA,551.0,270.0,2013.0,jun-13,Butantã,2164,BUT
BUTANTA,568.0,348.0,2013.0,set-13,Butantã,2164,BUT
BUTANTA,574.0,219.0,2013.0,dez-13,Butantã,2164,BUT
BUTANTA,594.0,256.0,2014.0,mar-14,Butantã,2260,BUT
BUTANTA,607.0,304.0,2014.0,jun-14,Butantã,2260,BUT
BUTANTA,608.0,384.0,2014.0,set-14,Butantã,2260,BUT
BUTANTA,603.0,196.0,2014.0,dez-14,Butantã,2260,BUT
BUTANTA,634.0,228.0,2015.0,mar-15,Butantã,2363,BUT
BUTANTA,635.0,294.0,2015.0,jun-15,Butantã,2363,BUT
BUTANTA,631.0,365.0,2015.0,set-15,Butantã,2363,BUT
BUTANTA,697.0,104.0,2015.0,dez-15,Butantã,2363,BUT
BUTANTA,647.0,129.0,2016.0,mar-16,Butantã,2292,BUT
BUTANTA,653.0,160.0,2016.0,jun-16,Butantã,2292,BUT
BUTANTA,648.0,219.0,2016.0,set-16,Butantã,2292,BUT
BUTANTA,649.0,82.0,2016.0,dez-16,Butantã,2292,BUT
BUTANTA,628.0,109.0,2017.0,mar-17,Butantã,2220,BUT
BUTANTA,643.0,143.0,2017.0,jun-17,Butantã,2220,BUT
BUTANTA,648.0,223.0,2017.0,set-17,Butantã,2220,BUT
BUTANTA,654.0,25.0,2017.0,dez-17,Butantã,2220,BUT
CACHOEIRINHA,909.0,1167.0,2006.0,jun-06,Cachoeirinha,9522,CAC
CACHOEIRINHA,814.0,1310.0,2006.0,set-06,Cachoeirinha,9522,CAC
CACHOEIRINHA,738.0,1228.0,2006.0,dez-06,Cachoeirinha,9522,CAC
CACHOEIRINHA,807.0,1187.0,2007.0,mar-07,Cachoeirinha,9157,CAC
CACHOEIRINHA,906.0,1176.0,2007.0,jun-07,Cachoeirinha,9157,CAC
CACHOEIRINHA,947.0,1930.0,2007.0,set-07,Cachoeirinha,9157,CAC
CACHOEIRINHA,944.0,1089.0,2007.0,dez-07,Cachoeirinha,9157,CAC
CACHOEIRINHA,1042.0,1217.0,2008.0,mar-08,Cachoeirinha,8795,CAC
CACHOEIRINHA,1110.0,1367.0,2008.0,jun-08,Cachoeirinha,8795,CAC
CACHOEIRINHA,1120.0,1722.0,2008.0,set-08,Cachoeirinha,8795,CAC
CACHOEIRINHA,1220.0,586.0,2008.0,dez-08,Cachoeirinha,8795,CAC
CACHOEIRINHA,1494.0,729.0,2009.0,mar-09,Cachoeirinha,8451,CAC
CACHOEIRINHA,1506.0,938.0,2009.0,jun-09,Cachoeirinha,8451,CAC
CACHOEIRINHA,1504.0,943.0,2009.0,set-09,Cachoeirinha,8451,CAC
CACHOEIRINHA,1701.0,789.0,2009.0,dez-09,Cachoeirinha,8451,CAC
CACHOEIRINHA,1710.0,788.0,2010.0,mar-10,Cachoeirinha,8138,CAC
CACHOEIRINHA,1724.0,1052.0,2010.0,jun-10,Cachoeirinha,8138,CAC
CACHOEIRINHA,1722.0,1603.0,2010.0,set-10,Cachoeirinha,8138,CAC
CACHOEIRINHA,1706.0,1203.0,2010.0,dez-10,Cachoeirinha,8138,CAC
CACHOEIRINHA,2565.0,1746.0,2011.0,mar-11,Cachoeirinha,8457,CAC
CACHOEIRINHA,2576.0,2035.0,2011.0,jun-11,Cachoeirinha,8457,CAC
CACHOEIRINHA,2612.0,2430.0,2011.0,set-11,Cachoeirinha,8457,CAC
CACHOEIRINHA,2603.0,1457.0,2011.0,dez-11,Cachoeirinha,8457,CAC
CACHOEIRINHA,2669.0,1754.0,2012.0,mar-12,Cachoeirinha,8782,CAC
CACHOEIRINHA,3017.0,1985.0,2012.0,jun-12,Cachoeirinha,8782,CAC
CACHOEIRINHA,3081.0,2453.0,2012.0,set-12,Cachoeirinha,8782,CAC
CACHOEIRINHA,3169.0,1280.0,2012.0,dez-12,Cachoeirinha,8782,CAC
CACHOEIRINHA,3307.0,1353.0,2013.0,mar-13,Cachoeirinha,9108,CAC
CACHOEIRINHA,3421.0,1684.0,2013.0,jun-13,Cachoeirinha,9108,CAC
CACHOEIRINHA,3431.0,2093.0,2013.0,set-13,Cachoeirinha,9108,CAC
CACHOEIRINHA,3450.0,1281.0,2013.0,dez-13,Cachoeirinha,9108,CAC
CACHOEIRINHA,3504.0,1359.0,2014.0,mar-14,Cachoeirinha,9439,CAC
CACHOEIRINHA,3749.0,1588.0,2014.0,jun-14,Cachoeirinha,9439,CAC
CACHOEIRINHA,3789.0,2203.0,2014.0,set-14,Cachoeirinha,9439,CAC
CACHOEIRINHA,3789.0,1173.0,2014.0,dez-14,Cachoeirinha,9439,CAC
CACHOEIRINHA,3953.0,1460.0,2015.0,mar-15,Cachoeirinha,9770,CAC
CACHOEIRINHA,3960.0,1829.0,2015.0,jun-15,Cachoeirinha,9770,CAC
CACHOEIRINHA,3966.0,2372.0,2015.0,set-15,Cachoeirinha,9770,CAC
CACHOEIRINHA,4230.0,1243.0,2015.0,dez-15,Cachoeirinha,9770,CAC
CACHOEIRINHA,4177.0,1533.0,2016.0,mar-16,Cachoeirinha,9498,CAC
CACHOEIRINHA,4260.0,1874.0,2016.0,jun-16,Cachoeirinha,9498,CAC
CACHOEIRINHA,4286.0,2344.0,2016.0,set-16,Cachoeirinha,9498,CAC
CACHOEIRINHA,4301.0,1259.0,2016.0,dez-16,Cachoeirinha,9498,CAC
CACHOEIRINHA,4439.0,1550.0,2017.0,mar-17,Cachoeirinha,9223,CAC
CACHOEIRINHA,4454.0,1896.0,2017.0,jun-17,Cachoeirinha,9223,CAC
CACHOEIRINHA,4456.0,2209.0,2017.0,set-17,Cachoeirinha,9223,CAC
CACHOEIRINHA,4798.0,345.0,2017.0,dez-17,Cachoeirinha,9223,CAC
CAMBUCI,131.0,234.0,2006.0,jun-06,Cambuci,1600,CMB
CAMBUCI,134.0,268.0,2006.0,set-06,Cambuci,1600,CMB
CAMBUCI,132.0,287.0,2006.0,dez-06,Cambuci,1600,CMB
CAMBUCI,126.0,237.0,2007.0,mar-07,Cambuci,1629,CMB
CAMBUCI,135.0,231.0,2007.0,jun-07,Cambuci,1629,CMB
CAMBUCI,131.0,370.0,2007.0,set-07,Cambuci,1629,CMB
CAMBUCI,130.0,131.0,2007.0,dez-07,Cambuci,1629,CMB
CAMBUCI,181.0,117.0,2008.0,mar-08,Cambuci,1657,CMB
CAMBUCI,188.0,165.0,2008.0,jun-08,Cambuci,1657,CMB
CAMBUCI,185.0,230.0,2008.0,set-08,Cambuci,1657,CMB
CAMBUCI,183.0,111.0,2008.0,dez-08,Cambuci,1657,CMB
CAMBUCI,163.0,137.0,2009.0,mar-09,Cambuci,1685,CMB
CAMBUCI,166.0,163.0,2009.0,jun-09,Cambuci,1685,CMB
CAMBUCI,164.0,174.0,2009.0,set-09,Cambuci,1685,CMB
CAMBUCI,164.0,184.0,2009.0,dez-09,Cambuci,1685,CMB
CAMBUCI,178.0,149.0,2010.0,mar-10,Cambuci,1703,CMB
CAMBUCI,181.0,186.0,2010.0,jun-10,Cambuci,1703,CMB
CAMBUCI,183.0,237.0,2010.0,set-10,Cambuci,1703,CMB
CAMBUCI,180.0,228.0,2010.0,dez-10,Cambuci,1703,CMB
CAMBUCI,248.0,238.0,2011.0,mar-11,Cambuci,1782,CMB
CAMBUCI,252.0,261.0,2011.0,jun-11,Cambuci,1782,CMB
CAMBUCI,252.0,294.0,2011.0,set-11,Cambuci,1782,CMB
CAMBUCI,249.0,167.0,2011.0,dez-11,Cambuci,1782,CMB
CAMBUCI,307.0,184.0,2012.0,mar-12,Cambuci,1865,CMB
CAMBUCI,307.0,208.0,2012.0,jun-12,Cambuci,1865,CMB
CAMBUCI,310.0,234.0,2012.0,set-12,Cambuci,1865,CMB
CAMBUCI,308.0,188.0,2012.0,dez-12,Cambuci,1865,CMB
CAMBUCI,296.0,98.0,2013.0,mar-13,Cambuci,1950,CMB
CAMBUCI,295.0,166.0,2013.0,jun-13,Cambuci,1950,CMB
CAMBUCI,296.0,220.0,2013.0,set-13,Cambuci,1950,CMB
CAMBUCI,298.0,171.0,2013.0,dez-13,Cambuci,1950,CMB
CAMBUCI,303.0,118.0,2014.0,mar-14,Cambuci,2037,CMB
CAMBUCI,304.0,133.0,2014.0,jun-14,Cambuci,2037,CMB
CAMBUCI,302.0,173.0,2014.0,set-14,Cambuci,2037,CMB
CAMBUCI,297.0,108.0,2014.0,dez-14,Cambuci,2037,CMB
CAMBUCI,314.0,132.0,2015.0,mar-15,Cambuci,2128,CMB
CAMBUCI,361.0,116.0,2015.0,jun-15,Cambuci,2128,CMB
CAMBUCI,365.0,173.0,2015.0,set-15,Cambuci,2128,CMB
CAMBUCI,440.0,105.0,2015.0,dez-15,Cambuci,2128,CMB
CAMBUCI,434.0,56.0,2016.0,mar-16,Cambuci,2075,CMB
CAMBUCI,436.0,67.0,2016.0,jun-16,Cambuci,2075,CMB
CAMBUCI,439.0,138.0,2016.0,set-16,Cambuci,2075,CMB
CAMBUCI,438.0,45.0,2016.0,dez-16,Cambuci,2075,CMB
CAMBUCI,456.0,73.0,2017.0,mar-17,Cambuci,2020,CMB
CAMBUCI,459.0,87.0,2017.0,jun-17,Cambuci,2020,CMB
CAMBUCI,463.0,118.0,2017.0,set-17,Cambuci,2020,CMB
CAMBUCI,475.0,62.0,2017.0,dez-17,Cambuci,2020,CMB
CAMPO BELO,336.0,529.0,2006.0,jun-06,Campo Belo,2704,CBE
CAMPO BELO,399.0,677.0,2006.0,set-06,Campo Belo,2704,CBE
CAMPO BELO,416.0,630.0,2006.0,dez-06,Campo Belo,2704,CBE
CAMPO BELO,451.0,521.0,2007.0,mar-07,Campo Belo,2666,CBE
CAMPO BELO,504.0,450.0,2007.0,jun-07,Campo Belo,2666,CBE
CAMPO BELO,507.0,726.0,2007.0,set-07,Campo Belo,2666,CBE
CAMPO BELO,506.0,455.0,2007.0,dez-07,Campo Belo,2666,CBE
CAMPO BELO,524.0,471.0,2008.0,mar-08,Campo Belo,2623,CBE
CAMPO BELO,543.0,548.0,2008.0,jun-08,Campo Belo,2623,CBE
CAMPO BELO,545.0,604.0,2008.0,set-08,Campo Belo,2623,CBE
CAMPO BELO,550.0,108.0,2008.0,dez-08,Campo Belo,2623,CBE
CAMPO BELO,609.0,259.0,2009.0,mar-09,Campo Belo,2584,CBE
CAMPO BELO,616.0,316.0,2009.0,jun-09,Campo Belo,2584,CBE
CAMPO BELO,617.0,313.0,2009.0,set-09,Campo Belo,2584,CBE
CAMPO BELO,611.0,277.0,2009.0,dez-09,Campo Belo,2584,CBE
CAMPO BELO,524.0,302.0,2010.0,mar-10,Campo Belo,2548,CBE
CAMPO BELO,526.0,359.0,2010.0,jun-10,Campo Belo,2548,CBE
CAMPO BELO,534.0,441.0,2010.0,set-10,Campo Belo,2548,CBE
CAMPO BELO,526.0,269.0,2010.0,dez-10,Campo Belo,2548,CBE
CAMPO BELO,802.0,364.0,2011.0,mar-11,Campo Belo,2625,CBE
CAMPO BELO,803.0,437.0,2011.0,jun-11,Campo Belo,2625,CBE
CAMPO BELO,887.0,519.0,2011.0,set-11,Campo Belo,2625,CBE
CAMPO BELO,888.0,237.0,2011.0,dez-11,Campo Belo,2625,CBE
CAMPO BELO,908.0,356.0,2012.0,mar-12,Campo Belo,2706,CBE
